10	5	5	9	47.3	56.55	72.27
10	5	5	7.62	45.9	55.05	39.43
10	5	5	8.23	37.8	53.62	57.01
11	6	5	13.52	41.2	51.28	63.41
9	4	5	10.1	39	52.63	89.8
9	5	4	10.12	44.2	53.84	65.56
10	5	5	10.61	41.6	53.5	57.6
11	5	6	10.07	46.2	54.26	61.46
10	5	5	11.12	41.9	53.24	66.06
12	6	6	10.51	45.7	55.64	71.72
10	5	5	10.67	45.7	53.64	57.72
12	6	6	10.16	41.9	53.88	60.36
12	6	6	13.14	45.2	52.24	67.56
12	6	6	11.61	48.5	56.5	55.38
12	6	6	11.67	47.9	55.24	65.15
11	5	6	8.12	46	54.88	54.5
8	4	4	11.25	50.1	56.19	52.8
12	6	6	9.18	41.9	54.12	49.37
12	6	6	9.96	46.9	54.31	53.64
11	6	5	10.31	41.4	52.02	65.47
10	5	5	11.96	46.3	54.07	51.62
12	6	6	6.62	45.7	56.29	62.18
10	5	5	10.85	51	57.08	56.57
11	5	6	11	44	53.22	76.82
10	5	5	10.02	46.8	53.99	73.59
10	5	5	13.37	46.7	53.14	56.51
14	8	6	11.47	40.4	52.15	48.49
10	5	5	12.22	42.1	53.61	72.27
10	5	5	10.59	47	54.78	70.31
10	5	5	8.89	48.2	55.59	69.61
10	5	5	10.64	39.3	52.12	65.27
11	6	5	10.74	46.6	54.14	62.16
12	7	5	8.57	43.4	54.02	67.56
12	6	6	7.81	46.3	55.53	73.35
12	6	6	8.66	45	56.51	78.73
13	7	6	10.78	43.9	54.51	62.23
10	5	5	10.38	43.6	53.81	58.96
13	5	8	12.34	48.2	53.78	56.61
10	5	5	11.79	45.3	53.44	46.55
12	6	6	7.79	45.7	56.18	73.23
10	5	5	12.97	43.9	53.53	70.86
10	5	5	12.19	44.8	52.76	70.41
11	6	5	9.5	41.6	54.06	65.52
14	7	7	12.07	51.8	54.6	77.05
11	6	5	12.07	46.4	53.61	64.45
12	6	6	12.03	44.6	53.04	66.45
12	6	6	12.17	48.3	54.75	77.44
12	6	6	11.59	42.9	52.51	59.78
10	5	5	11.89	43.3	52.98	67.33
10	5	5	11.38	45	51.97	61.07
12	6	6	14.46	48.8	52.35	58.94
11	5	6	8.84	41.1	55.62	66.65
12	5	7	10.1	51.1	56.94	71.24
9	4	5	7.27	41.7	54.22	51.54
10	5	5	11.39	53.2	55.53	59.78
11	5	6	12.97	40	50.23	73.43
10	5	5	10.9	42.5	52.37	60.7
10	5	5	14.27	52.5	54.08	55.14
10	5	5	10.32	50.2	54.88	52.38
12	6	6	7.46	41.7	54.45	56.65
11	6	5	9.73	53.5	56.32	78.93
12	6	6	10.51	46.4	55.72	60.44
12	7	5	9.69	37.9	51.82	52.32
12	6	6	12.45	47.5	52.16	74.52
10	5	5	11.8	46	54.43	48.15
10	5	5	12.88	50.2	55.3	73
11	6	5	11.29	40.7	52.54	76.27
11	5	6	10.18	51.5	56.35	78.71
10	5	5	10.94	48.2	55.31	57.64
12	6	6	12.24	42.1	52.27	76.37
10	5	5	9.5	49.7	56.93	64.26
12	6	6	11.17	52.3	54.17	67.01
10	5	5	11.02	42.9	53.62	70.42
11	6	5	11.25	45.6	53.6	60.84
11	6	5	8.86	49.3	55.69	47.83
11	6	5	10.43	46.6	56.2	68.55
12	6	6	9.34	46.4	57.98	57.61
10	5	5	13.83	54.8	55.95	71.71
11	5	6	9.77	44.9	53.48	62.46
10	5	5	10.85	42.6	53.45	74.6
14	7	7	8.81	40.3	53.68	75.87
10	5	5	10.92	42.8	53.38	81.14
11	5	6	11.41	45.9	54.6	58.18
10	5	5	12.12	46	54.15	49.52
12	6	6	8.69	43.3	54.18	70.1
9	4	5	11.9	45.7	53.39	54.49
11	6	5	9.85	38	52.41	57.65
13	7	6	13.71	49.7	53.53	62.11
10	5	5	9.98	37.3	51.38	64.7
9	4	5	12.07	47	53.44	67.7
11	6	5	11.12	44.6	53.55	62.57
10	5	5	12.33	47	52.4	65.24
11	5	6	12.52	50.8	52.8	63.32
10	5	5	8.34	45.9	54	54.53
10	5	5	12.19	45.4	55.29	81.05
11	6	5	9.9	45.7	54.67	78.07
10	5	5	8.62	46.1	54.97	79.18
12	7	5	13.02	43.7	53.07	61.36
10	5	5	8.71	48.7	56.13	50.67
9	5	4	13.82	44.2	53.8	70.5
10	5	5	11.26	42.2	53.69	68.88
10	5	5	11.75	45.2	50.93	59.3
10	6	4	14.1	46.9	52.28	86.91
12	6	6	11.82	47.3	53.57	56.06
10	5	5	12.55	47.7	53.94	67.38
11	5	6	10.41	42.5	54.4	53.59
11	5	6	14.1	48.6	53.89	63.63
9	4	5	9.26	40.5	51.55	60.33
13	7	6	9.48	47.6	55.35	53.99
12	6	6	9.72	44.9	55.01	62.1
10	5	5	19.46	45.9	48.95	70.31
10	5	5	12.84	49.1	52.95	48.4
11	6	5	11.65	46.5	53.42	59.18
11	6	5	10.61	45.3	54.09	64.25
13	6	7	11.93	44.5	53.83	56.96
11	5	6	10.88	45.7	54.07	63.93
10	5	5	12.71	45.6	53.26	65.49
9	4	5	13.14	48.2	54.99	78.98
12	6	6	9.48	45.3	53.8	50.28
10	5	5	10.98	50.8	54.03	59.48
11	5	6	9.62	41	53.53	61.68
13	7	6	17.14	43.2	53.21	49.06
11	5	6	10.77	48.8	55.04	57.43
10	5	5	12.94	41	53.63	61.16
10	5	5	7.9	47.2	56.39	69.12
11	5	6	8.77	49.8	53.97	60.17
10	5	5	9.17	38.9	51.71	59.63
10	4	6	11.81	48.9	54.88	63.81
10	5	5	10.15	40	51.1	64.83
10	5	5	11.26	49.3	53.81	71.06
11	5	6	14.09	46.4	52.52	55.95
10	5	5	7.56	38.9	53.59	53.12
11	5	6	10.41	39.9	52.57	81.94
10	5	5	8.16	43	53.24	74.14
11	6	5	10.79	46.9	53.69	48.02
10	5	5	9.6	50.6	56.31	53.92
9	4	5	7.02	54	57.75	60.52
10	5	5	9.6	46.3	55.07	70.5
11	6	5	8.98	49.6	55.52	72.19
12	6	6	14.74	49.8	52.67	58.92
11	5	6	13.13	46.2	51.39	74.55
10	5	5	9.42	43.9	55.84	73.38
11	5	6	12.11	51.5	58.9	55.5
12	6	6	8.12	47.9	56.36	55.29
11	5	6	11.58	44.9	53.19	66.08
10	5	5	7.38	46.4	54.59	67.66
11	5	6	9.32	40.5	54.07	68.7
11	5	6	11.39	47.8	55.11	68.45
12	6	6	12.06	41.3	51.78	90.61
10	5	5	14.07	46.4	52.97	56.53
10	5	5	11.09	48.3	55.36	59.08
13	7	6	15.76	48.5	52.09	74.64
13	7	6	9.96	41.2	54.7	57.59
11	6	5	10.94	45.7	54.13	65.85
11	5	6	10.54	42	55.68	49.68
12	6	6	11.2	48.7	53.4	67.35
10	5	5	8.65	50.9	55.8	47.16
12	6	6	10.09	40	52.28	77.7
12	6	6	10.24	45.4	57.67	67.38
10	5	5	9.05	50.8	56.82	81.14
10	5	5	8.26	42.6	52.59	52.23
10	5	5	13.5	51.8	53.29	60.36
10	5	5	10.6	41.6	53.13	68.24
12	6	6	10.88	45.1	51.99	67.89
9	4	5	9.01	44.6	53.75	54.52
11	5	6	9.8	43.1	53.56	63.27
10	5	5	12.18	51.5	54.53	53.15
11	5	6	9.63	44.5	54.41	69.74
12	6	6	9.13	52.6	56.07	52.8
11	5	6	11.71	43.6	53.68	62.59
10	5	5	12.94	48.3	54.94	74.12
12	6	6	9.19	45.9	54.69	47.56
10	5	5	12.49	43.9	52.8	70.49
11	5	6	14.31	49.2	52	59.95
12	6	6	12	50.2	54	54
11	5	6	7.98	48.8	57.28	48.97
10	5	5	11.47	49.3	55.96	54.69
8	4	4	17.01	46.2	50.37	56.74
12	6	6	11.41	43.5	54.99	80.2
12	6	6	13.96	44.9	52.28	72.07
10	5	5	7.83	47.3	56.18	52.97
11	5	6	12.98	43.6	52.39	70.4
9	4	5	8	38.6	52.91	51.62
12	6	6	9.62	43.9	53.49	50.84
10	5	5	10.33	47.4	56.76	69.38
10	5	5	8.53	46	56.17	71.51
11	5	6	12.98	52.6	58.16	62.86
10	5	5	12.33	42.9	53.07	71.48
11	5	6	11.81	38.8	50.21	59.56
10	5	5	11.86	46.5	52.97	75.67
10	5	5	9.48	50.6	56.59	44.06
11	5	6	14.17	50.1	54.2	67.73
11	6	5	9.24	41.8	53.33	38.21
10	5	5	10.49	53.3	55	62.36
10	5	5	10.78	43.9	54.04	54.04
12	6	6	11.12	44.9	53.47	43.73
12	6	6	9.39	41	52.64	69.81
10	5	5	10.79	46.3	54.75	53.5
11	6	5	10.93	49.3	55.01	62.01
10	5	5	9.08	50.5	57.43	70.4
12	6	6	12.27	44.6	52.36	68.4
10	5	5	9.13	45.6	52.4	51.51
12	6	6	10.03	47.6	56.16	71.81
10	5	5	11.34	48.9	54.68	62.44
12	6	6	14.7	46.9	52.93	66.01
11	6	5	9.77	43.4	55.46	62.79
11	5	6	11.91	47.1	53.88	54.58
12	6	6	12.69	51	54.58	59.59
12	6	6	14.93	49.5	51.57	53.68
12	6	6	9.54	45.2	55.67	59.96
11	6	5	15.56	50.5	52.02	91.97
9	4	5	10.48	47.7	56.7	59.76
10	5	5	9.98	44.5	52.8	54.24
10	5	5	12.71	47.6	53.38	48.17
11	5	6	10.38	41.3	52.91	68.41
12	6	6	10.45	48.2	55.55	46.74
13	7	6	9.93	42.4	54.03	73.62
13	7	6	10.43	45.6	53.6	54.6
11	6	5	8.25	49.5	54.59	41.95
12	7	5	12.52	41.9	53.99	63.08
11	5	6	10.15	45.8	55.89	61.69
10	6	4	13.22	45.6	54.02	88.46
10	5	5	10.76	53.4	57.48	65.98
10	5	5	13.51	53.5	53.6	77.51
10	5	5	10.49	43.4	53.56	88.44
12	6	6	12.08	43.4	51.31	43.3
9	4	5	9.57	46.3	54.3	70.14
12	6	6	10.87	49.3	54.7	73.64
9	5	4	8.84	47	55.79	60.89
12	7	5	11.18	48	54.73	54.18
10	5	5	7.34	40.4	53.05	54.81
11	6	5	15.09	44.7	51.86	72.53
10	5	5	9.27	47.2	55.02	68.64
10	5	5	10.92	43.7	53.11	66.89
10	5	5	10.97	45.2	53.84	54.12
11	5	6	10.46	40.9	52.63	58.54
11	5	6	11.32	49.5	54.54	78.28
11	6	5	9.93	43.5	54.67	60.85
9	4	5	10.65	42.1	54.68	61.39
9	4	5	10.9	45.2	52.94	78.98
9	4	5	11.12	42.5	54.07	67.39
10	5	5	12.62	44.5	53.94	63.2
10	5	5	12.87	44.3	53.36	70.83
12	6	6	12.03	46.6	54.03	53.67
11	6	5	11.96	46.8	55.03	58.22
12	6	6	8	45.4	55.02	59.97
10	5	5	8.49	47.5	54.62	73.29
11	6	5	11.14	47.9	53.36	61.99
11	6	5	10.72	44.1	54.15	54.52
10	5	5	9.83	42.2	52.79	52.23
12	6	6	11.6	48.7	56.2	54.44
10	5	5	8.63	40.6	52.37	51.31
10	5	5	11.54	47.2	54.93	42.87
8	4	4	6.8	57.5	56.97	56.6
11	5	6	9.13	41.5	53.68	64.28
11	6	5	8.73	43.9	54.62	64.22
10	5	5	10.42	46.2	55.03	57.35
11	6	5	8.8	42.3	54.03	48.92
12	6	6	8.52	45.9	57.3	66.05
9	4	5	11.58	45.5	52.55	46.87
10	5	5	12.75	40	52.67	90.87
12	6	6	7.77	42.8	54.11	67.9
12	6	6	8.26	45	53.48	62.47
10	5	5	11.16	45	52.4	61.07
12	5	7	11.12	46.3	52.46	63.04
10	5	5	7.55	53.2	58.22	43.98
11	5	6	7.82	40.1	54.01	56.08
12	6	6	7.57	42.2	54.59	76.21
9	4	5	9.36	48.9	55.21	50.93
10	5	5	12.44	50.9	55.09	66.42
12	6	6	9	42.3	54.7	65.9
10	5	5	7.7	48.3	55.79	52.16
11	5	6	11.44	42.3	51.76	54.24
11	5	6	11.49	51.7	54.14	64.63
13	7	6	9.22	41.8	54.17	66.97
12	6	6	9.5	44.1	54.32	77.12
9	5	4	9.49	43	53.64	56.46
12	6	6	12.81	49.5	54.65	75.63
12	6	6	10.32	51.5	56.61	54.56
12	6	6	16.87	43.4	51.32	69.14
10	5	5	9.56	51.8	58	50.86
12	6	6	13.04	49.3	54.23	74.64
12	6	6	12.08	46.4	54.06	53.68
10	5	5	10.04	46.3	54.31	59.96
12	6	6	9.2	41	53.02	56.1
10	5	5	15.18	45.9	51.86	77.12
11	5	6	9.48	41.9	52.25	78.23
10	5	5	7.22	42.9	56.02	67.7
10	5	5	9.21	50.7	55.75	58.59
11	5	6	7.71	37.8	53.95	61.86
12	6	6	10.62	46.9	53.62	61.54
12	6	6	15.92	37.6	49.16	84.21
10	5	5	11.32	44.6	53.56	78.45
10	5	5	15.84	50.1	53.34	65.84
10	5	5	11.35	41.2	54.01	63.12
12	6	6	9.08	42.2	53.43	49.61
10	5	5	12.06	48.8	56.02	66.96
11	5	6	13.36	44.5	51.26	49.32
12	7	5	8.71	45.5	54.3	47.34
10	5	5	11.38	49.5	54.51	59.39
11	5	6	13.27	44.6	52.76	59.5
11	6	5	9.28	46.1	54.23	74.08
12	6	6	10.86	51.5	53.25	65.21
12	5	7	9.22	42.9	53.75	52.53
10	5	5	14.04	50.3	52.53	68.71
11	5	6	11.65	42.6	53.37	66.22
10	5	5	10.22	43.2	53.01	61.29
12	6	6	9.94	47.2	53.04	62.68
11	6	5	8.61	47.9	56.4	53.72
12	6	6	9.99	51.5	54.65	72.15
11	5	6	10.31	49.6	56.75	51.92
12	6	6	14.43	44.8	52.03	61.23
11	5	6	11.11	45.9	53.31	58.63
10	5	5	11.56	47.1	53.75	55.29
11	5	6	8.74	46.1	55.63	53.81
9	5	4	10.66	46.7	54.64	50.03
9	5	4	13.53	54.6	55.96	63.21
10	5	5	10.52	48.7	56.22	63.84
11	6	5	8.11	48.3	54.87	78.85
11	5	6	9.57	45.4	53.62	78.82
10	5	5	12.92	50.2	55.34	60.65
11	6	5	9.39	48.8	56.66	48.48
8	4	4	9.85	42.9	54.67	62.68
12	6	6	11.83	48.5	53.88	51.67
10	5	5	10.67	51.9	54.56	67.06
12	6	6	8.89	37.7	51.71	63.68
10	5	5	7.32	38.7	52.63	56.28
11	6	5	13.48	45.3	54.26	58.85
11	5	6	8.23	50.7	54.78	59.09
12	6	6	9.46	40.2	52.87	60.2
11	6	5	12.45	46.2	52.94	53.44
10	5	5	10.24	37.6	51.32	74.39
11	6	5	10.08	45	53.71	70.59
12	7	5	9.1	46.9	54.61	48.14
10	5	5	12.51	45.9	53.43	66.66
10	5	5	16.89	45.2	52.02	61.23
12	6	6	10.03	40.7	52.29	52.44
10	5	5	8.81	40.3	53.32	64.79
11	5	6	8.78	44.9	55.45	64.27
12	6	6	11.07	43.1	53.73	53.08
11	5	6	9.69	45.7	54.32	59.79
10	5	5	7.24	42.7	54.42	59.89
10	5	5	13.99	47.4	54.09	53.37
11	6	5	17.48	45.6	49.87	58.74
12	6	6	11.76	50.3	57.93	59.63
13	6	7	11.1	54.3	56.37	66.96
11	5	6	12.36	45.9	51.99	73.5
11	5	6	12.08	42.6	52.17	57.57
10	5	5	8.87	51.6	56.32	70.77
11	5	6	9.58	51.4	56.17	86.91
10	5	5	10.61	47.9	54.42	76.24
10	5	5	10.03	44.8	54.65	68.48
10	5	5	17.08	40.9	50.95	55.72
10	5	5	12.16	48.8	54	54.01
12	6	6	12.49	48.6	56.36	72.11
11	5	6	10.26	41.6	52.5	55.58
10	5	5	11.07	44.9	53.93	59.49
9	5	4	8.7	48.8	54.7	52.68
11	5	6	11.73	42.6	52.73	51.59
9	4	5	11.17	45.7	53.91	74.22
8	4	4	13.6	46.5	52.65	67.96
11	6	5	15.15	48	52.15	70.36
11	5	6	15.92	45.9	52.04	72.42
10	5	5	10.39	45.4	53.33	71.8
11	5	6	11.75	42.4	52.6	79.2
10	5	5	8.92	47.9	55.32	65.1
12	6	6	10.52	44.3	53.99	58.56
